Filename, Result-Old, Proof-Old, Result-New, Proof-New
./isabelle-mirabelle/Green_z32/x2020_07_31_09_07_09_856_8309572.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_10_40_46_660_6673942.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_09_56_10_761_7064780.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_10_03_31_265_7227210.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_09_57_03_917_7106550.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_07_57_32_721_6597328.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_08_46_49_519_7726456.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_09_29_37_105_9077906.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_08_46_16_787_7708078.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_11_02_11_909_6943114.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_07_37_18_025_7039976.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_09_27_32_035_9003506.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_07_58_35_444_6601448.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_10_06_46_606_7330586.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_11_02_44_081_6959282.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_08_32_01_349_7288316.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_10_46_02_628_6798630.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_z32/x2020_07_31_11_03_20_479_6969334.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_08_46_55_801_7742718.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_10_38_14_057_6615208.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_08_45_37_737_7657394.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_08_58_46_319_8079870.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_10_16_39_009_7549718.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_09_56_57_015_7102018.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_08_58_31_399_8062610.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_10_20_56_592_7627402.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_10_54_05_661_6795990.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_09_40_16_394_6623206.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_11_33_56_632_7553436.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_09_20_14_360_8757510.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_09_19_34_794_8740176.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_08_17_05_061_6973236.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_10_20_38_125_7615510.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_09_07_05_283_8304686.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_09_58_12_659_7129416.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_09_22_21_934_8852560.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_07_55_18_994_6552678.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_08_49_23_638_7799176.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_11_28_27_278_7465230.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_08_09_32_403_6815312.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_08_51_39_629_7879980.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_07_20_37_025_6735946.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_10_36_31_627_6587660.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_07_40_13_104_6509612.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_11_01_08_715_6917388.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_10_34_51_577_6559820.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_z32/x2020_07_31_08_45_59_994_7674464.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_08_24_09_619_7119992.smt_in,unsat,Success,unknown,Failure
./isabelle-mirabelle/Green_z32/x2020_07_31_10_40_49_067_6678802.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_11_06_25_529_7132656.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_08_05_12_704_6733560.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_08_19_05_618_7015236.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_09_34_25_287_9315854.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_10_16_14_155_7532056.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_08_50_53_926_7847426.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_09_15_19_728_8641174.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_10_16_11_314_7529026.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_09_01_50_221_8165754.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_09_07_49_483_8332224.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_09_56_16_231_7072380.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_09_52_36_076_6965292.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_08_02_15_767_6668524.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_08_27_33_476_7204780.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_08_51_46_132_7884984.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_08_32_57_598_7305298.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_10_16_32_094_7542022.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_10_43_14_184_6727702.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_08_50_46_966_7842728.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_08_55_14_443_7999220.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_z32/x2020_07_31_08_55_31_277_8005690.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_z32/x2020_07_31_09_12_25_079_8581872.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_11_53_40_016_7837182.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_10_09_36_857_7414022.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_10_16_22_644_7535722.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_08_30_03_968_7253364.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_10_37_08_081_6598970.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_z32/x2020_07_31_10_09_39_157_7417926.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_11_28_22_515_7462222.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_09_50_49_897_6925942.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_08_25_28_356_7156216.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_10_06_30_935_7314750.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_09_24_44_981_8941010.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_z32/x2020_07_31_09_20_32_569_8787532.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_10_09_44_643_7422372.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_09_05_38_591_8266564.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_08_00_13_215_6625994.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_11_21_02_499_7353030.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_08_12_58_264_6879366.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_11_03_02_099_6964046.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_08_31_18_019_7277520.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_z32/x2020_07_31_08_39_47_858_7473242.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_09_28_55_025_9044018.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_07_30_30_403_6933890.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_10_35_54_697_6575522.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_10_06_15_593_7304046.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_08_43_31_861_7577082.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_08_25_05_125_7140762.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_09_53_24_804_7004640.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_08_09_58_609_6826626.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_08_39_25_017_7457896.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_09_32_11_555_9263666.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_11_22_11_618_7376962.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_09_08_42_478_8371524.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_08_29_49_594_7248528.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_11_43_33_437_7692342.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_08_05_01_637_6729468.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_08_17_19_139_6981452.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_11_01_15_230_6920638.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_z32/x2020_07_31_11_45_18_409_7717458.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_veriT/x2020_07_30_11_43_58_500_8116154.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_veriT/x2020_07_30_11_43_33_807_8106638.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_veriT/x2020_07_30_10_50_28_718_6889122.smt_in,unknown,Failure,unsat,Success
./isabelle-mirabelle/Green_veriT/x2020_07_30_11_36_36_942_8037242.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_veriT/x2020_07_30_11_23_30_184_7828486.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_veriT/x2020_07_30_10_57_38_731_7273614.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_veriT/x2020_07_30_11_43_27_969_8103246.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_veriT/x2020_07_30_11_43_55_098_8114388.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_veriT/x2020_07_30_10_57_35_142_7271506.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_veriT/x2020_07_30_11_43_52_785_8112770.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_veriT/x2020_07_30_11_36_34_233_8034772.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_veriT/x2020_07_30_11_12_54_835_7735450.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_veriT/x2020_07_30_11_20_37_843_7800078.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_veriT/x2020_07_30_11_45_49_884_8155274.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_veriT/x2020_07_30_11_34_48_299_8013896.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_veriT/x2020_07_30_11_35_25_121_8022852.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_veriT/x2020_07_30_11_43_30_700_8105042.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_veriT/x2020_07_30_11_03_18_118_7325834.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_veriT/x2020_07_30_11_17_49_854_7780068.smt_in,unknown,Failure,unsat,Success
./isabelle-mirabelle/Green_veriT/x2020_07_30_11_42_16_532_8091018.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_cvc42/x2020_07_31_08_55_06_840_7723028.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_08_50_07_500_7524390.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_cvc42/x2020_07_31_11_39_10_834_8091972.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_11_03_32_155_6942352.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_08_48_49_197_7455284.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_11_20_22_529_7371256.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_10_06_38_123_7896594.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_08_02_31_586_7176018.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_cvc42/x2020_07_31_08_21_17_007_6762638.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_cvc42/x2020_07_31_10_31_53_386_8736502.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_10_18_06_917_8268264.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_cvc42/x2020_07_31_07_58_35_177_7095106.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_09_04_12_582_8065086.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_10_24_33_390_8493548.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_08_28_13_809_6918724.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_cvc42/x2020_07_31_09_56_46_859_7430450.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_10_02_14_126_7690246.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_11_27_39_705_7708602.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_11_39_15_966_8097158.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_cvc42/x2020_07_31_11_32_11_887_7890214.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_09_59_48_546_7599052.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_09_41_00_911_6987462.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_cvc42/x2020_07_31_08_27_38_093_6903006.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_08_14_16_502_6630114.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_09_02_08_837_7996066.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_10_35_07_927_8850440.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_10_03_19_325_7728028.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_08_12_11_455_6594276.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_cvc42/x2020_07_31_08_33_33_725_7028218.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_09_44_57_083_7090552.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_08_42_42_509_7250788.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_cvc42/x2020_07_31_11_04_06_359_6960692.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_cvc42/x2020_07_31_09_03_53_895_8047598.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_cvc42/x2020_07_31_09_36_31_962_6851354.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_10_02_51_960_7707644.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_08_49_51_045_7485634.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_07_18_17_401_6709028.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_09_28_43_514_6652594.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_cvc42/x2020_07_31_11_43_15_042_8230710.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_cvc42/x2020_07_31_09_03_49_305_8042270.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_cvc42/x2020_07_31_09_52_46_113_7305042.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_cvc42/x2020_07_31_08_47_28_543_7354674.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_cvc42/x2020_07_31_10_24_28_532_8486636.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_09_28_51_117_6657328.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_cvc42/x2020_07_31_09_35_38_247_6823946.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_cvc42/x2020_07_31_08_53_20_155_7639618.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_cvc42/x2020_07_31_10_03_29_316_7744402.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_09_04_39_359_8092564.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_10_32_32_938_8755164.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_10_00_01_115_7611952.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_11_27_25_230_7691368.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_10_36_27_810_8905764.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_08_27_55_155_6907842.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_cvc42/x2020_07_31_07_26_15_332_6902496.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_cvc42/x2020_07_31_09_02_23_448_8000602.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_cvc42/x2020_07_31_11_12_17_994_7140226.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_cvc42/x2020_07_31_08_38_20_760_7133244.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_cvc42/x2020_07_31_08_19_05_350_6710872.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_cvc42/x2020_07_31_09_01_18_948_7973592.smt_in,unsat,Success,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_09_34_48_097_6811956.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_10_34_19_946_8813286.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_10_20_35_137_8340826.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_cvc42/x2020_07_31_10_10_17_251_8006310.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_07_57_24_361_7067844.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_cvc42/x2020_07_31_11_50_13_876_8490220.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_08_39_15_137_7165782.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_cvc42/x2020_07_31_09_04_03_571_8055484.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_10_15_56_826_8189822.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_11_35_27_647_7973864.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_10_32_36_323_8760154.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_cvc42/x2020_07_31_11_38_31_460_8065016.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_cvc42/x2020_07_31_09_19_23_708_6979102.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_11_13_26_784_7181746.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_11_53_17_868_8575638.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_10_40_30_191_6552804.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_10_25_52_576_8539572.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_cvc42/x2020_07_31_11_21_10_843_7397042.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_10_04_50_107_7800118.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_11_26_04_661_7633450.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_11_30_03_717_7801456.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_08_34_37_181_7054432.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_08_35_34_861_7078028.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_cvc42/x2020_07_31_11_34_29_776_7946396.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_10_40_20_143_9016978.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_cvc42/x2020_07_31_08_03_22_992_7194368.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_cvc42/x2020_07_31_10_38_34_169_8966726.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_09_01_22_700_7978620.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_08_14_11_568_6626522.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_cvc42/x2020_07_31_09_24_43_444_7093202.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_08_00_32_557_7136690.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_cvc42/x2020_07_31_09_12_01_841_6793022.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_cvc42/x2020_07_31_11_12_03_985_7129254.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_cvc42/x2020_07_31_10_33_21_901_8793254.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_10_23_26_652_8440990.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_11_47_00_269_8366848.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_11_02_03_644_6910856.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_11_25_58_493_7624716.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_09_25_10_621_6558732.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_cvc42/x2020_07_31_09_39_21_621_6941386.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_08_07_50_290_6514010.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_08_38_35_176_7146434.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_cvc42/x2020_07_31_09_48_49_792_7191394.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_cvc42/x2020_07_31_11_22_38_330_7489426.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_11_38_25_495_8060700.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_08_28_24_441_6922996.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_10_27_22_297_8603330.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_08_17_34_627_6686160.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Green_cvc42/x2020_07_31_08_01_03_833_7145756.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Green_cvc42/x2020_07_31_08_53_41_732_7670442.smt_in,unsat,Success,unsat,Success
